seed,bias
47389880,0.022811253197833274
1856805586,0.014998576802487628
333143030,0.015205817800935417
1641657465,0.02153386065732671
1140918586,0.01057672157837147
1500466889,0.02110096171869596
1780940307,0.013577864281346276
1711696198,0.02615679800152318
1326055937,0.025431909339823696
17462500,0.016593650129206543
2102715721,0.015270062557284221
2052392117,0.012432098624155853
4553630,0.02006315801708549
540622383,0.013103803247586532
920543739,0.014761994775077792
1886087851,0.012162684971066554
1638252046,0.005656174707454419
1185246075,0.015659095991688046
350223570,0.015365312503212231
792482140,0.013822076831398834
791752010,0.0030549768985616457
396424486,0.0021428433281343293
8854162,0.013516713052383339
1913000454,0.008291115381882071
36721787,0.01839163443768705
115592621,0.006252419184230932
241868183,0.021854114890616554
1343755192,0.018369799510113742
1015057819,0.012704085967998704
1951359289,0.020332542269385884
104208179,0.02246939724143262
928419030,0.020924018151683994
561176345,0.018105996650297856
484670045,0.012778620371521509
534362164,0.019596748775597975
233421513,0.01359870484581361
1454460042,0.00320030272314528
103769033,0.007247199406126656
84431613,0.015176534028464417
369469125,0.015505690567005938
1651425125,0.020079849063059284
1524898506,0.004085707246107653
878408582,0.013364429422068355
756597112,0.008293137192305832
750503008,0.01989790739488088
1079436288,0.006640794105347206
864803182,0.009587507331567798
678896695,0.0054572300240711075
1186879765,0.013080940652905739
2062125815,0.02191789132411364
1030326948,0.017000522240719983
1193753799,0.01144794568259254
312745439,0.014157356002361744
1927950892,0.016535752492669392
354207689,0.01812609057625493
1921762059,0.006859037981543518
315790489,0.01990009475217941
277214475,0.012617725040596014
773877917,0.01649048069205563
301368534,0.014771927461415401
1437068220,0.009467538109958418
2053435858,0.022082892917997424
1118481775,0.015480286005552393
243021692,0.020871592426587975
22815287,0.015127651568548771
1725312552,0.01715538083683981
394709803,0.012314138760397096
534129526,0.01584664533070718
118154545,0.025093271069674555
2038988206,0.016788296885170435
1062338532,0.0167290241631574
554368842,0.012773310738692565
2127924446,0.005083423336024023
1178602542,0.012756598301440056
888174189,0.004907813108240787
242509716,0.016186225120918357
1961698358,0.01999560000018566
1272992118,0.01907519963506439
59374124,0.014998361871458763
1917856656,0.007753541882048636
1698029982,0.020212149198375797
1034334200,0.025714498250614892
66199423,0.009611804199084844
1997466222,0.017812512738513007
121376839,0.013163527644193629
2130702841,0.005910695744275201
1736081903,0.013561377606142379
2068501578,0.011782698257309075
1294390893,0.025455930002240012
1660038460,0.018220365069625877
1363611450,0.019356061222830536
1585433823,0.012774066890826073
668852678,0.022223703519822738
1586237306,0.015634660084255653
1582534102,0.002278195636397201
1734430177,0.017566992756606344
1318253049,0.0054472452305782135
1454353809,0.011569305913147896
1119311578,0.013884209237750932
790568255,0.020375804921843068
1340530909,0.026097247469680986
1586285802,0.0178925134085777
283036843,0.014212051814379428
1716623761,0.018048623595323974
1736585609,0.0198241600359776
265669499,0.0051508292305690526
2106707916,0.02332784024477965
888262545,0.014904539846897106
81049871,0.017954215308735075
1079361667,0.014030838698601205
849051646,0.004143967020796583
1152013290,0.015848780459072516
1406946167,0.007315252670938218
1408550762,0.01090989467673981
299515287,0.014387490821156305
1627835366,0.007940316837487095
998252539,0.007502975609010084
740884847,0.023673391505065342
506436474,0.004313595350186411
72001738,0.02106547346349899
2029752240,0.017049039165907665
1374149609,0.022574125398741762
950191007,0.01347037460039285
627828043,0.016348660532713062
532729051,0.02269080761014125
1189916378,0.020290397114293375
1794500272,0.013187242259205607
332573650,0.014578039093858887
1391158912,0.018824610422287703
839303032,0.02000646029080593
1536453817,0.012749203390886008
70096781,0.018367758805831975
1906886291,0.0007546546007360891
1126224774,0.005857225062536234
435817167,0.018051151014488984
766431470,0.030245347677156517
1148030822,0.015791684469862614
562859874,0.01524470577113637
192310379,0.007995938972808774
35482365,0.018021785208814964
584129290,0.017683325467945415
1966199335,0.017976373115271567
546991807,0.004703548425441971
1786913346,0.0197674645392646
866053685,0.016917849425090507
450391046,0.013853712352180216
603469045,0.010625183194892007
1183297255,0.01075620238178625
871227286,0.009335773988467229
1402435601,0.013445821398010134
1183883141,0.012532476712529713
304884780,0.014145848312345895
926247806,0.031939674453736515
753789091,0.022871827240274804
1313598646,0.017280751996017515
1292770478,0.017789825862704934
340720469,0.012694733547326188
247259338,0.012306855299482198
1168536995,0.021425913080379253
1072466540,0.02364579861359027
841217608,0.006362060520312133
1411656602,0.010430858453176638
596053354,0.024715549739756162
694040702,0.011611859597592228
976600590,0.017179302208274818
972449552,0.01486227567226897
1063375252,0.014370768353456935
1334191430,0.012739427267857813
332351684,0.012405778745041783
2138777173,0.020866601726585724
414781028,0.014962799973188499
583251107,0.00990887133161451
933138757,0.019119804055357174
290270235,0.010643426015500562
23709836,0.020261792396707386
1636153285,0.009733469891817378
450430834,0.01585298461198263
1780142852,0.014624278034742014
2104236961,0.0264551032639379
1042773959,0.008986518733174936
731042537,0.004176004303980765
1962642749,0.01303722726726795
903160832,0.01628830771264696
2046362233,0.01443502248902271
1570685397,0.011968371672523435
102414484,0.0182301513249248
1292519607,0.01149533337430778
745657169,0.005652787159066688
30211543,0.011938987253692012
1528545197,0.0163724667793133
1029485465,0.0035673375377415456
1713209629,0.014729272550734132
1541382836,0.008778330196347644
1123652359,0.022317700331566243
294050347,0.01934160332863014
1361399685,0.01871829246352308
1475484617,0.014233869913041017
1768350784,0.020551012058531288
915802403,0.0031008662823024517
692184321,0.02354684300838359
167787019,0.022291030456820085
720906646,0.0054340714754708514
98112580,0.01584461107795974
1051171143,0.02586017741264426
323820950,0.018291868242917505
1253181732,0.014646245349795133
980306635,0.017284686687901594
1808309256,0.014449550792971406
1666376185,0.0056864509911655
1819457324,0.012118579636082568
479942422,0.01991967505340439
1944876172,0.0198275343872601
476650770,0.017388984270589235
1679678491,0.013178687194883973
1917145040,0.010730513988786928
1860425699,0.005036468449078365
444488501,0.014053287106258786
640425698,0.01003674280015996
1480668476,0.01519703976402959
1278484628,0.01590692947813688
936391627,0.017853052343919526
1793945627,0.00309020036800918
5698259,0.020574856546486393
1320811065,0.01799455175210867
45755345,0.016815101999326013
1052523138,0.012793329951139108
582558164,0.015322547511529701
1741023205,0.02349290049884282
2034983024,0.0020485655952161975
297573082,0.02270749951772188
1501856497,0.003206039836443809
353590483,0.016469892847910592
151898374,0.026417582312139993
930831061,0.022554167768169826
1421661665,0.010994367957405994
237329221,0.027561543300279125
1244344816,0.0027211759790547346
220763390,0.011798725295297605
873437290,0.016168527542853084
2074377956,0.025333826229135027
399037795,0.008177095615036331
885881171,0.0015657647473036438
1124905025,0.012791896192761667
1945630487,0.011440811135432782
1072312721,0.01951283671654307
700960641,0.01666146495108419
1242205791,0.01898656606703237
709206213,0.013073164930985629
150792631,0.011221189197835746
81917935,0.02012001305163379
1423531748,0.01382154419413569
1410148909,0.018420175103523333
2127196113,0.018551833758937902
85640236,0.01769312912058634
593616932,0.013893143587856387
1036118977,0.017269322083987942
1838822385,0.013950638924410882
1773174734,0.009066108755537702
2029477594,0.018057598021767166
1116356394,0.007705942492690168
333262566,0.014721980021649837
43121463,0.003986985814894229
1168234388,0.017413774412826166
58782912,0.014537642906865201
747706778,0.01425241511171869
652636424,0.01578252852523135
557379365,0.018025387236911772
35038454,0.012702158853400605
1307094579,0.01596505397555067
641328687,0.003864417433071451
1029967937,0.013849862069691759
1276927708,0.011900501951274702
1842915955,0.0049503400631673135
99494448,0.006521688179206517
1818176082,0.01719843495999906
627770123,0.01923814442067503
1822686936,0.020869805253246523
449510988,0.009757223172016567
654710547,0.02381181661446801
2052944477,0.017919748789771
1745940059,0.00976759658675405
1337746162,0.019186031242334086
1616859554,0.011428693157482623
2018558960,0.01771047425060466
1521566634,0.015369710973138086
1156354970,0.014008241800852597
635497189,0.01874797569770183
689506969,0.012665104788164383
909498462,0.009081372654003111
1481494771,0.020714763039931482
856436449,0.012042402420048772
2117476630,0.019451671261741
719945938,0.01690523611132163
1315903881,0.017528893103441794
1416542619,0.01820329282152798
1748300020,0.01258650169106552
534436561,0.008271602892635673
1973057460,0.014154226527910685
109077341,0.012249506326556194
1933252443,0.01257393284617037
1073942744,0.009090995369678159
1170645904,-3.470759697205383e-05
1864124409,0.014210776011732418
85160275,0.014465206978443685
2125887773,0.004868514832915051
153123646,0.016282088744610176
861347482,0.02156066114552766
1337277525,0.009490594916603179
1407216795,0.007364601343926041
1873096035,0.023543119647968853
323503005,0.019805897057034692
1944803947,0.015538828274063709
1809624471,0.015343268268452441
52372625,0.019990522218671637
1684598997,0.003159381644954725
1046836037,0.020049477489533778
1764511543,0.019841687251605598
1916129155,0.011650144642707631
889319620,0.0040288020113816905
859243063,0.005602050132189447
421821007,0.01280043442986684
1430130624,0.01594412358261587
2127670396,0.016395453324694956
1195809766,0.02145731039433475
1915183132,0.016909958036487267
678932049,0.01744177657222197
1028221948,0.011765199385693167
1911187370,0.018602007298250244
1084594862,0.010297875309586639
1378254408,0.015464445411565966
949567492,0.010801580333313488
376653715,0.01961966440952947
702845247,0.012551192563127825
1120083541,0.015624691169512978
37473694,0.019185807606511056
1863364304,0.015234348453514634
509702858,0.009522023203714263
577156664,0.011928819592556405
82411108,0.01810260593509217
1507380408,0.01392814606167095
1689961409,0.012981636914978249
1604234904,0.008722167925913528
132774780,0.012933635901861217
1456718291,0.010195703229017646
488388183,0.010745862256051092
246787963,0.006148948319484583
441476653,0.007052833971839111
174239938,0.00017129829457550005
1117940921,0.01810875907373309
1525623065,0.01914123450057479
912631776,0.008399071102748321
389776827,0.006094993170218809
1635895018,0.01043749115130276
1781622543,0.018849150156855454
155482921,0.010137017418777918
1416597071,0.004944274240340674
723194912,0.02348633601829166
762231048,0.017562769920918177
1719450633,0.01832576003023061
1133700178,0.02249955098842361
272991822,0.015003782069321337
774813824,0.01618102258507588
676395021,0.002235009418825687
1588559311,0.012805576754811714
695209131,0.015869508102522818
268514007,0.01931384620396187
1966276183,0.017189160636737876
441914647,0.011858576444467334
591014801,0.015999452158316618
2135779795,0.019149257553943443
820482730,0.002084943702692101
1769438103,0.010858585399001378
91885825,0.01574995539642811
260669647,0.020234084216222768
626337280,0.012494876006520014
1549600989,0.010552312911818717
323210248,0.01996982216346975
1576436216,0.02011863492998949
1975512194,0.011758549211311984
293124440,0.012589617361979015
1083800450,0.005233849802695303
1957912197,0.008208535369193071
1259055438,0.01408519767139873
1498511697,0.019098398106598878
411960549,0.00756531367507014
489656913,0.01705101252876137
1052840940,0.007995398663450181
1315861966,0.012896997747243457
1514995063,0.007145648676819736
963365837,0.01722539521398134
168796986,0.007277157758358293
905564345,0.021168312073847527
888696819,0.013723319474682277
1395643329,0.013044383199280139
121018923,0.0080784780768823
1159648766,0.006877084336647444
1839076421,0.018590756991407702
653590498,0.015680928482011747
133106634,0.027469342279343938
808206572,0.009604268179479312
1895198045,0.020954107915936666
827148691,0.021806247905675653
1950155056,0.018963308811584437
345785596,0.012302185364621021
1378365011,0.01485204638389146
1660190578,0.018198894023709663
776683870,0.015573686723446731
823887643,0.01346435192520091
1155596458,0.010840322889174017
1559644856,0.014857046557585274
1765487046,0.006384697189024309
1126513285,0.018152895948125882
1751062340,0.015647888901223754
788012686,0.009838724711405218
1552724617,0.01640153528672561
876173753,0.01083431381209533
24554781,0.026847236493829748
1319292700,0.01882899526122511
261784439,0.012544262908333121
931954348,0.01643420890699936
1132550074,0.009274357271341497
304501440,0.016268467582660498
791266268,0.021352886277532946
2099486691,0.008098740280010192
2143216821,0.01631113460382668
1097366086,0.008684384536055434
1261174774,0.00622247195079064
1256780936,0.01179105479598239
984341616,0.018267177904771694
633002732,0.01613920120342955
675624864,0.017183413321751415
853675170,0.025810209974717113
1597371038,0.017021022974793826
108608871,0.026849151503522267
304074450,0.014796149772787776
1815338451,0.011603925649862882
434253977,0.007614605836120216
306440581,0.019972825646718016
687705896,0.017109739311841024
1321086270,0.008621806978953643
581936868,0.012408396580895325
297939276,0.018430395309345187
238526,0.02230084748164095
347157393,0.019956159893653607
1647701550,0.01749608560209014
1567054801,0.01058686628731375
2136513437,0.004021676193963104
1099845262,0.009850392476025835
1658225597,0.01238142107402176
1439335988,0.013005223488486395
2126364432,0.02291914680807277
546285103,0.02342176162130434
496394669,0.021120083271122123
1683987321,0.011385658403807031
452579148,0.019745203951972108
71872520,0.0005737288209470926
371553838,0.01762945491100149
892006468,0.010968724343357963
84820627,0.006491233219944144
582397270,0.008601271980630064
5656205,0.014697045129270126
618971506,0.015257821948663704
489927574,0.014002107252846792
1307906613,0.004980380767196162
278254142,0.025029421208358077
1474202240,0.013570922567093817
1933292214,0.011622652212807004
679495648,0.016793123258698986
804241044,0.017001824120329686
314255549,0.015880580070909072
1364454086,0.01061311194779137
1859522518,0.007094882654345026
101592901,0.015609350169588244
1307916091,0.019328609924591317
1584233744,0.019337242289811058
55896052,0.01351843167770011
1138546631,0.015623146024932009
2008300354,0.019826605874010923
724868017,0.02545721977887441
906881677,0.017865495591258124
938550938,0.006225184153653051
228723612,0.012365680411177894
1548991806,0.015526445987531072
2120635974,0.013214741055472521
27437209,0.023309617745899184
1116295151,0.01424357451092427
477021467,0.017250230411496623
1679709662,0.01854482866361076
1224296690,0.016501317016433485
784163091,0.007873026330179134
221287021,0.020139909979369958
1752409363,0.01722894993968302
1490346767,0.01366853436828397
390900890,0.01971779701320537
1196672310,0.016041907503276377
192177716,0.012462287190092283
1370399493,0.015118549882808951
1566868218,0.015200939921007567
1687238108,0.00953980989406945
688477673,0.017965670543896608
1838191595,0.0006174591423363806
819361936,0.019213848224618857
970908555,0.015285249031389078
503913609,0.019533770301976918
2028777895,0.014751520023407185
1760509409,0.0212808019829924
980619854,0.017557645355743473
463596929,0.02347171799354539
1904136293,0.013918018673752598
1040170697,0.01889887030241106
136612193,0.0027762636123210677
1429236528,0.02860765105364357
1059420494,0.0066473021713203
113712825,0.0169637876868261
601898957,0.0061485350203143285
1189651272,0.011475459751539982
1330113148,0.009309862849743502
1174351449,0.0028311317682152646
1552381106,0.022894459274558222
877402892,0.012801463255280287
211339667,0.007951317374253235
1419857231,0.019407958044109903
1216750747,0.01625472824914762
1296765867,0.006865897208946599
1310617029,0.016953810772504335
68093465,0.021156819790346722
247162270,0.010070060932301443
1740119416,0.009312326518281289
1414026211,0.01833262524832393
1249807264,0.012664315645533207
1755829418,0.021773546728068957
2132369785,0.023217374192778306
81788580,0.024276511581435786
1362892730,0.01945689472427758
1013256816,0.00700123855193889
1132835717,0.014770538278513932
295993327,0.010196865939502217
140994345,0.010603972495986663
1014291337,0.013274895592285453
1252763915,0.015647519057844443
1568273506,0.01502291158779381
1390521239,0.016539562178700194
2060902355,0.012487078257441159
545762055,0.01876074974376631
159440875,0.0031034245177841476
613920297,0.017149066226872674
662756461,0.018842029936384466
386601003,0.02302867467807396
1627943731,0.0164314231140222
350924044,0.016659793352945595
5434279,0.009187569838085599
1919496873,0.010547048595652971
1491230185,0.009355737378641513
116581084,0.01282413230141592
551729983,0.007906545843532831
1022144652,0.017069473761757346
585675315,0.010810839455852534
970170757,0.010072635065998514
1473030441,0.016116786310380833
1663958893,0.010803644965120013
1495977601,0.004590615275394929
778648183,0.012845893992582671
660483219,0.016845805343581474
811084728,0.016523506422128274
579569136,0.016887585519126454
1677449021,0.015377575870911257
1914672330,0.019991841920053734
13226313,0.01897474656577474
1389755550,0.02523677708880012
134316431,0.017950177390955658
1070271862,0.004691518921581451
2079592148,0.015901383745562436
1620891271,0.016390134077776376
782004522,0.012803911844900793
432708111,0.017248104846588966
789689873,0.017204935520724846
842955093,0.010879687414194624
1708996899,0.021977439893019604
124237770,0.01963742411268045
1828530269,0.009279116211805199
55212401,0.015255113498699416
389578526,0.01754528705899249
50222667,0.018013217148969276
288419696,0.018869509013425614
1470471598,0.025179971800870112
1298572040,0.014992431064987695
1533005250,0.010041549034934968
979911560,0.011772657266045315
1946520798,0.022592812656077484
832622390,0.011492903821002428
349215093,0.01966950307076688
916528993,0.0200468201451908
1386741260,0.004289897115416386
827590410,0.010549227423564605
1855397402,0.014760309879319087
1265333771,0.02097059917895383
847986160,0.014508367568175706
912508261,0.0076805595377061366
767448875,0.016300153624065686
1760520175,0.014777863278757825
659108866,0.0183489800493504
682281828,0.0137406436842098
401941896,0.01620186259249086
1710475091,0.01377197180973197
157726589,0.01556540181721548
931857021,0.008618953935389697
1332553960,0.017787593556030896
1055245413,0.018609388332817025
1048959470,0.015222975876864577
1000420511,0.014198165563346812
499152301,0.017681260924982366
688536362,0.0184323330631413
1234038454,0.012825950189044318
685452989,0.02212798782450858
243629808,0.015472681397121092
841596393,0.018051980683129073
1856311470,0.021082538303527073
961364451,0.012430747695740074
1811639718,0.01756210843398788
1835951630,0.008681188525669669
970021898,0.01996630482614806
1954517161,0.011253277050803617
331084510,0.020572323535271535
1481994005,0.015096812277503282
581292558,0.01470688512709017
1012892865,0.012362328259472942
1195919109,0.005478476361477346
521250289,0.016891266816893156
211710181,0.004000662202892656
2131160640,0.020640280534443625
376508196,0.014347435818690702
1948403874,0.0037046197878654735
1662848086,0.014447681748525905
2049983550,0.023166970896422334
1443961132,0.01276401866447436
1999349515,0.019067007014315532
705028382,0.022697725391152723
39968343,0.013153102349168652
2016499828,0.009201371259114537
1166003583,0.011804297975330414
843398702,0.011399143703089575
1002805947,0.00044691377662802286
691085852,0.012471612323600481
1329495198,0.01567879012770099
162465428,0.020234387004756053
1029360124,0.014785156769174496
56370281,0.02344822075574973
1813029200,0.01917233706161551
1405554892,0.017848540270595067
1136689454,0.02361094188057954
356626012,0.0147379559079676
1198522255,0.02698008446234678
1805224514,0.02194006143022621
2011557107,0.012622815542371236
1592310989,0.01853459416154117
1815393524,0.011352922446676015
1258704557,0.004439014609289942
425788351,0.015160483562974378
829151846,0.016008357337273738
1188740794,0.01945544647497161
613204215,0.015556013454963184
546529045,0.013890577818145332
1083157914,0.01689153002675546
310004858,0.02120933220050032
1346163831,0.016163507586763017
1568245047,0.019268520278666736
950259294,0.010649114241520185
772837296,0.023025570033776085
1171759820,0.020315996954356534
1139380639,0.009907594754317087
843609677,0.017511737244537896
1613739439,0.02242488109293874
1088859277,0.01947775348503924
441551343,0.01751793444497111
379360369,0.02759018245410325
426305608,0.017160153565530297
1294741783,0.016232280873635794
1449780367,0.010423702098390612
1325714929,0.021573160914176402
822279106,0.01817085648595578
1150142342,0.018799500727184316
1047343939,0.010997013131724161
406844130,0.01338784035773995
825050957,0.014895598636996668
2025535072,0.015339721849477073
1232300069,0.015782114948402783
227102828,0.018706337576089086
1899157362,0.018236551409518218
1928390491,0.010560671727285097
2087821679,0.0191743084999528
709595270,0.017082428740279945
1801597570,0.018579171489109227
1170592958,0.012795276272056365
908487648,0.022841592692033907
1554872696,0.02232278857818117
411943693,0.01146461878051663
737910704,0.019629006481521837
37712049,0.012823507958667744
1085544713,0.007763008525010235
1322373617,0.0158038410844665
22148426,0.00499155644308029
508385019,0.01044067481512407
2038094783,0.015979286590019275
634671828,0.015619147710176084
24080388,0.0217882431311699
603244042,0.006342277631651896
1825567586,0.014922232551299755
248258668,0.013893926764664699
658293511,0.012678009947538722
1988663214,0.0091737253710824
1925062923,0.021896107529831142
805024699,0.024173568135767803
1359485187,0.016839226074892796
738180241,0.014590449586817964
880824605,0.007253455150865228
586376467,0.019498681803640224
832931710,0.027712626568946984
2127849794,0.01854991954803154
1658447484,0.005092907243489373
822093504,0.007004266022452811
109685794,0.019238707054276844
351824806,0.021330193940793364
148870994,0.009657655249443056
126394600,0.01621727114999387
1655151580,0.00879758685219301
1577546241,0.017303827161154816
2029824361,0.0152774119131483
1253245875,0.024513338154950406
1332028974,0.011888997636947157
1866245106,0.0019805759586124945
317707154,0.023870910137381327
795354056,0.024782500823810984
1420339379,0.016103593122484976
1430281142,0.01937926617016783
2005889290,0.015386619163427187
1427640728,0.01378901836331938
2114793318,0.021585488673890513
733217674,0.012269014947852458
549189590,0.019914015580926078
729217878,0.014149886852548154
232922329,0.017085149605543005
574016848,0.009335447881244203
1866661942,0.01678457051560608
124444330,0.007738009192434023
1531687744,0.013413803356777899
652937029,0.011209191539663063
60380868,0.014644991706551681
1382065920,0.024946933771795358
164112915,0.007663586822863503
1205352974,0.014718136273595132
500489649,0.0025763290589476237
2086447388,0.01678503915463163
2048041145,0.015088212645583368
1971320033,0.013372593364752852
382914975,0.01599185928281393
1791512104,0.010221000341951558
1862797683,0.01970977054975171
465195516,0.0162453246831962
694710589,0.02254249231537665
1702875135,0.020635594260352278
1566442517,0.02510691462830942
1539505356,0.016858068219409796
632814474,0.016020420225747123
267194829,0.016943989126799827
367992052,0.014053802286246623
1753796030,0.019876447067436118
1135318254,0.014907840504768078
1748540984,0.010164331411804884
1108948082,0.017012514471331498
1597924672,0.014653460721039359
801887718,0.015538190815613522
293706785,0.015473826844408956
795200094,0.012574303679784151
926309008,0.009481871118875194
1457909968,0.016843814578948325
138878727,0.00640608711793523
1045402436,0.013760253310008169
739301374,0.01824454366409394
1241377760,0.01246065090469037
1633560510,0.016720590100000283
1791090970,0.0025567074807524505
1180623432,0.006945867596529869
1884402036,0.018243939631620642
1282338478,0.02016785676126608
344980260,0.013745377596932727
159279776,0.02254031063770104
989274362,0.0156177016456909
910684199,0.011851897784628664
236729447,0.019382861390890797
1534563313,0.0066932523395121625
1787833989,0.02505461506248902
1300571525,0.016541667577775438
388479340,0.011579341412488014
447859711,0.020318977236289875
627318937,0.011652747377436259
997404883,0.012060674997038638
920266689,0.015562436760543124
815143904,0.0016603071786690311
1677590779,0.011064604104449273
619419499,0.026717786073485655
956903266,0.0019053915498403178
2140001075,0.00633131057574083
1684706695,0.009937147549384857
2037896791,0.012585041963747576
1914052653,0.020368621564040755
804688912,0.017944411105799966
1324994316,0.014763717452111077
828119452,0.015357150579073884
77130131,0.013783644299087783
365114349,0.021504873330628307
498312302,0.010090210847327565
55949109,0.016885237627683968
1160756724,0.016655169459727105
1996836179,0.02108462962223113
1034748232,0.012265477185357547
1954471998,0.0225940104696987
1331835081,0.019982446680400074
493796208,0.018777563512474678
1727129404,0.016907166752929338
1588239690,0.006244132473307751
783075799,0.01945640041658755
807937774,0.008713663609425954
4285588,0.019299337052871426
1957612846,0.017303778859254066
555532119,0.0006002620008990067
1678290822,0.00962310856868642
1581954807,0.013636038165382012
1253382037,0.008960955729433303
1604403642,0.00888903773889168
47096696,0.01670999535972891
346934632,0.02360584333521569
2127937493,0.01549155448671276
242472216,0.006395036494762515
850938950,0.018036000269701303
1022532191,0.015730944751770105
494363095,0.007546730871935399
1082128964,0.012428805766703604
756119351,0.019434070891996967
2009013514,0.013565520583281719
555992931,0.008109949605646465
281060043,0.018510935935233775
1146655798,0.015934747973427418
1766270426,0.0216165838636224
336705009,0.017109856299436326
1564294630,0.017049085826304718
845411061,0.012408230404447352
355169934,0.012355052036114462
1520814949,0.009573271165316456
360939816,0.005304023968229151
2121446956,0.00947278043199998
486724495,0.005151780381051349
653640597,0.013103484495502027
1622355912,0.024602967299711443
735280853,0.019242469347871893
1309105810,0.0114562077271902
262256801,0.012899745439182571
1196626968,0.013048866973405154
1727603511,0.013286807761609232
328647659,0.0026084678815810123
305584278,0.01451210384074111
778766448,0.016966539789060937
236546543,0.014423736035406724
784075577,0.014587861478268611
1369367326,0.01711101500700822
2042934959,0.013484800150073228
1497458815,0.019177509556569695
2063547538,0.011786483223365913
1593058516,0.006653424736815835
1556593660,0.020459310065583686
1582609970,0.021573400446670846
430110679,0.011702815032824587
527374511,0.013228268849113455
1748567602,0.01580661502870063
953877109,0.013843083601199667
839521879,0.01051012489999044
1026494031,0.015471058964246304
514642807,0.017777501569413
1132877136,0.016585372512545674
802566323,0.012670337786961907
2006837469,0.013318888999685115
1533569987,0.010309570217134679
1396119977,0.01369284170408551
889799492,0.021919942352339426
442529920,0.019837946745909718
1980156541,0.01609269751962597
19464815,0.008925473174849412
1732931615,0.01143044819324874
1987691257,0.024310332468751816
551909294,0.013605714279682038
2064579328,0.01757526603200759
1359199294,0.01814809137152699
848738998,0.014993419711475598
1051594165,0.00992192624770915
676779616,0.01629120390164797
723410267,0.010544512590936023
2109574589,0.01371854457509653
2095548556,0.0179390105461347
673770326,0.011352669475065016
300814531,0.020179502521251624
264688742,0.020138880109529314
1663380510,0.01519110543960208
651554931,0.025198524740170498
1470229140,0.01856315234004542
807109979,0.02436058349108845
1250609537,0.00928448909328858
776571559,0.02188705682378333
856801804,0.01703512374796985
